cnty,year,legid,district,dtv,dm,rd,p1s,p1v,p2s,p2v,p3s,p3v,p4s,p4v,p5s,p5v,p6s,p6v,p7s,p7v,p8s,p8v,p9s,p9v,p10s,p10v,p11s,p11v,p12s,p12v,p13s,p13v,p14s,p14v,p15s,p15v,p16s,p16v,p17s,p17v,p18s,p18v,p19s,p19v,p20s,p20v,p21s,p21v,p22s,p22v,p23s,p23v,p24s,p24v,p25s,p25v,p26s,p26v,p27s,p27v,p28s,p28v,p29s,p29v,p30s,p30v,p31s,p31v,p32s,p32v,p33s,p33v,p34s,p34v,p35s,p35v,p36s,p36v,p37s,p37v,p38s,p38v,p39s,p39v,p40s,p40v,p41s,p41v,p42s,p42v,p43s,p43v,p44s,p44v,p45s,p45v,p46s,p46v,p47s,p47v,p48s,p48v,p49s,p49v,p50s,p50v,p51s,p51v,p52s,p52v,p53s,p53v,p54s,p54v,p55s,p55v,p56s,p56v,p57s,p57v,p58s,p58v,p59s,p59v,p60s,p60v,p61s,p61v,p62s,p62v,p63s,p63v,p64s,p64v,p65s,p65v,p66s,p66v,p67s,p67v,p68s,p68v,p69s,p69v,p70s,p70v,p71s,p71v,p72s,p72v,p73s,p73v,p74s,p74v,p75s,p75v,p76s,p76v,p77s,p77v,p78s,p78v,p79s,p79v,p80s,p80v,p81s,p81v,p82s,p82v,p83s,p83v,p84s,p84v,p85s,p85v,p86s,p86v,p87s,p87v,p88s,p88v,p89s,p89v,p90s,p90v,p91s,p91v,p92s,p92v,p93s,p93v,p94s,p94v,p95s,p95v,p96s,p96v,p97s,p97v,p98s,p98v,p99s,p99v,p100s,p100v,p101s,p101v,p102s,p102v,p103s,p103v,p104s,p104v,p105s,p105v,p106s,p106v,p107s,p107v,p108s,p108v,p109s,p109v,p110s,p110v,p111s,p111v,p112s,p112v,p113s,p113v,p114s,p114v,p115s,p115v,p116s,p116v
Czech Republic,2002,2,Ceska Lipa,24946,1,2,,,0,11791,,,,,,,,,,,1,13155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Brno-mesto,34689,1,2,,,,,,,,,,,,,,,0,14620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Znojmo,33441,1,1,,,0,2837,0,6106,,,,,,,,,,,1,16997,,,,,,,,,,,,,0,3370,,,,,,,,,,,0,3651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Zlin,25491,0,1,,,0,6914,,,,,,,0,2355,,,0,7741,,,,,,,,,,,,,,,0,2655,,,,,,,,,,,0,668,,,0,1262,,,,,,,,,,,,,,,0,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Zdar nad Sazavou,29557,0,1,,,,,0,6393,,,,,,,,,0,2657,,,,,,,,,,,,,,,0,3848,,,,,,,,,,,0,6458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Vyskov,26359,0,1,,,0,5876,0,7816,,,,,0,1288,,,0,4576,,,,,,,,,,,,,,,0,4771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Uherske Hradiste,22431,0,1,,,0,2559,0,7686,,,,,0,1232,,,0,3741,,,,,,,,,,,,,,,0,3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2854,,,,,,,0,1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Trutnov,23853,0,1,,,0,5933,,,,,,,,,,,0,10597,,,,,,,,,,,,,,,0,4063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Strakonice,27111,0,1,,,0,7918,,,,,,,,,,,0,7488,,,,,,,,,,,,,,,0,3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2023,0,6371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Rychnov nad Kneznou,23403,0,1,,,0,2394,0,6110,,,,,,,,,0,4189,,,,,,,,,,,,,,,0,3848,,,,,,,,,,,0,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Pribram,23496,0,1,,,0,5794,0,3964,,,,,,,,,0,8334,,,,,,,,,,,,,,,0,5404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Prerov,23790,0,1,,,0,2768,0,3660,,,,,,,,,0,2636,0,10536,,,,,,,,,,,,,0,4126,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Praha 9,27247,0,1,,,0,4535,,,,,,,,,,,0,8695,,,,,,,,,,,,,,,0,3136,,,,,,,,,,,0,3335,,,,,,,,,,,,,,,,,,,,,,,,,0,1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2264,0,2391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Praha 5,26995,0,1,0,1898,0,3316,,,,,,,,,,,0,11342,,,,,,,,,,,,,,,0,2398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Praha 1,27958,0,1,,,0,2758,0,2576,,,,,,,,,0,8370,,,,,,,,,,,,,,,0,1984,,,,,,,,,0,187,,,,,0,1782,,,,,,,,,,,,,,,,,,,,,0,1348,,,,,0,3651,,,,,0,40,,,,,,,,,,,,,,,,,,,,,0,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,883,,,,,,,0,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Plzen-mesto,26895,0,1,,,0,2892,,,,,,,,,,,0,6383,,,,,,,,,,,,,,,0,4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Ostrava-mesto,19553,0,1,,,0,4834,,,,,,,,,,,0,8276,,,,,,,,,,,,,,,0,4336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1217,,,,,,,,,,,,,0,538,,,,,,,,,,,,,,,0,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Pelhrimov,23236,0,1,,,0,8622,,,,,,,,,,,0,6269,,,,,,,,,,,,,,,0,4054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Olomouc,22093,0,1,,,0,5491,,,,,,,,,,,0,5862,,,,,,,,,,,,,,,0,3977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2230,0,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Louny,23920,0,1,,,0,3373,,,,,,,,,,,0,5964,,,,,,,,,,,,,,,0,5795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3102,0,2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1282,0,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Kolin,24619,0,1,,,0,6270,,,,,,,,,,,0,5717,,,,,,,,,,,,,,,0,4363,,,,,,,,,,,0,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3801,0,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Karvina,13963,0,1,,,0,2892,0,1385,,,,,,,,,0,3506,,,,,,,,,,,,,,,0,4020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,778,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Kladno,25454,0,1,,,0,7138,,,,,,,,,,,0,8591,,,,,,,,,,,,,,,0,5738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Hradec Kralove,29772,0,1,,,0,2948,,,,,,,,,,,,6039,,,,,,,,,,,,,,,0,4944,,,,,,,,,,,0,8269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Frydek-Mistek,26376,0,1,,,0,4996,0,5146,,,,,0,2590,,,0,5968,,,,,,,,,,,,,,,0,5537,,,,,0,532,,,,,0,1607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Decin,22287,0,1,,,0,5759,0,3068,,,,,,,,,0,4363,,,,,,,,,,,,,,,0,4032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Ceska Lipa,19207,0,1,,,0,4945,,,,,,,,,,,0,6863,,,,,,,,,,,,,,,0,3720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2375,0,1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Cheb,16707,0,1,0,741,0,4273,,,,,,,,,,,0,3328,,,,,,,,,,,,,,,0,4480,,,,,,,,,,,0,1671,,,,,,,,,,,,,,,,,0,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,Brno-mesto,31241,0,1,,,0,4362,0,4948,,,,,,,,,0,8299,,,,,,,,,,,,,,,0,4092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,117,,,,,,,,,,,,,,,0,7592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1371,,,,,0,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Zlinsky,283192,12,,0,6748,4,82313,,,,,,,0,1354,,,3,60838,,,,,,,,,,,,,0,154,2,47134,,,,,0,2489,,,0,1856,,,,,0,2227,,,,,,,,,0,307,0,200,,,0,963,0,570,0,1179,0,1932,,,0,2196,0,822,,,0,673,0,1592,,,0,261,0,9566,,,0,2705,3,55113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Vysocina,254808,11,,0,5015,4,81471,,,,,,,0,1084,,,2,49098,,,,,,,,,,,,,0,41,3,50185,,,,,0,568,,,0,1113,,,,,0,1409,,,,,,,,,0,227,0,243,,,0,1185,0,296,0,879,0,1083,,,0,2254,0,313,,,0,534,0,4136,,,0,395,0,8186,,,0,1970,2,43123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Ustecky,334662,14,,0,9061,5,97684,,,,,,,0,2093,,,4,81049,,,,,,,,,,,,,0,227,4,83951,,,,,,,,,0,2055,,,,,0,1468,,,,,,,,,0,572,0,295,,,0,1226,0,785,,,0,1923,,,0,6348,0,1071,,,0,1153,0,3558,0,602,0,837,0,9074,,,0,3461,1,26169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Stredocesky,537201,23,,0,12697,8,169381,,,,,,,0,2444,,,7,144176,,,,,,,,,,,,,0,228,5,100312,,,,,,,,,0,2928,,,,,0,2726,,,,,,,,,0,629,0,373,0,2889,0,1459,0,850,,,0,2885,,,0,5201,0,1065,,,0,1334,0,4881,,,0,810,0,10362,,,0,5600,3,63971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Plzensky,259470,11,,0,6051,4,78733,,,,,,,0,1165,,,3,66188,,,,,,,,,,,,,0,85,3,50893,,,,,,,,,0,2440,,,,,0,1243,,,,,,,,,0,383,0,162,,,0,1191,0,310,0,1810,0,1245,,,0,2316,0,546,,,0,486,0,3488,,,0,383,0,7450,,,0,2386,1,30516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Pardubicky,245335,10,,0,5148,3,72270,,,,,,,0,1289,,,3,56177,,,,,,,,,,,,,0,62,2,42664,,,,,,,,,0,2123,,,,,0,1425,,,,,,,,,0,346,0,145,,,0,1322,0,346,,,0,2688,,,0,2125,0,935,,,0,681,0,3670,,,0,665,0,7511,,,0,2534,2,41209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Olomoucky,298763,12,,0,7654,4,95370,,,,,,,0,1161,,,3,60791,,,,,,,,,,,,,0,155,3,62804,,,,,0,1901,,,0,1710,,,,,0,1700,,,,,,,,,0,330,0,272,,,0,1054,0,498,0,1250,0,1886,,,0,2911,0,708,,,0,576,0,1728,,,0,374,0,9489,,,0,2766,2,41675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Moravskoslezsky,548547,23,,0,10949,10,198225,,,,,,,0,2171,,,5,106317,,,,,,,,,,,,,0,328,5,115561,,,,,0,3097,,,0,2919,,,,,0,2380,,,,,,,,,0,591,0,423,,,0,2505,0,646,0,1918,0,3664,,,0,6187,0,1093,0,523,0,1424,0,2528,,,0,731,0,15720,,,0,3754,3,64893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Liberecky,189441,8,,0,5234,3,51260,,,,,,,0,1611,,,3,51920,,,,,,,,,,,,,0,74,1,32542,,,,,,,,,0,1854,,,,,0,1708,,,,,,,,,0,434,0,581,,,0,775,0,275,,,0,1286,,,0,2334,0,989,,,0,537,0,2053,,,0,342,0,6440,,,0,2096,1,25096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Kralovehradecky,267341,11,,0,6088,4,73478,,,,,,,0,1279,,,3,71074,,,,,,,,,,,,,0,92,2,42928,,,,,,,,,0,4754,,,,,0,1439,,,,,,,,,0,405,0,217,0,1424,0,1034,0,917,,,0,2064,,,0,2598,0,742,,,0,1019,0,3926,,,0,483,0,9252,,,0,3463,2,38665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Karlovarsky,121140,5,,0,3988,2,35517,,,,,,,0,1277,,,2,29916,,,,,,,,,,,,,0,47,1,26626,,,,,,,,,0,2428,,,,,0,750,,,,,,,,,0,93,0,100,,,0,882,0,378,,,0,696,,,0,1620,0,417,,,0,293,0,1346,,,0,206,0,2144,,,0,1691,0,10725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Jihomoravsky,550759,23,,0,13531,8,164717,,,,,,,0,2500,,,6,115401,,,,,,,,,,,,,0,129,5,108819,,,,,0,4902,,,0,4818,,,,,0,2585,,,,,,,,,0,416,0,427,,,0,1368,0,570,0,1566,0,2970,,,0,4936,0,1347,,,0,811,0,4009,,,0,535,0,14720,,,0,4119,4,95563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Jihocesky,290888,12,,0,6029,4,88232,,,,,,,0,1668,,,4,75599,,,,,,,,,,,,,0,95,2,53098,,,,,,,,,0,2836,,,,,0,2194,,,,,,,,,0,173,0,314,,,0,753,0,476,0,1035,0,1186,,,0,2478,0,1190,,,0,592,0,3963,,,0,429,0,10242,,,0,2669,2,35637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,1,Hlavni mesto Praha,586459,25,,0,14736,7,151628,,,,,,,0,3182,,,10,198431,,,,,,,,,,,,,0,324,3,65136,,,,,,,,,0,4821,,,,,0,4909,,,,,,,,,0,626,0,307,0,4974,0,1013,0,1544,,,0,4447,0,139,0,2821,0,1931,,,0,736,0,895,,,0,335,0,12543,0,475,0,2190,5,108316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2004,2,Usti nad Orlici,19601,1,2,,,,,1,9830,,,,,,,,,0,9771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2004,2,Usti nad Labem,21163,1,2,,,,,,,,,,,,,,,1,11908,,,,,,,,,,,,,,,0,9255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
